EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,YearsAtCompany,JobSatisfaction,PerformanceRating,OverTime,Attrition,TrainingTimesLastYear,WorkLifeBalance
2396,33,Female,Sales,Analyst,38727,6,5,1,Yes,No,5,3
2397,43,Male,Operations,Coordinator,216478,15,2,4,No,No,2,1
2398,38,Female,Sales,Executive,47332,8,1,1,Yes,No,6,1
2399,31,Male,Operations,Coordinator,171906,0,3,2,Yes,No,0,1
2400,22,Male,Sales,Analyst,181397,2,4,1,No,No,6,4
2401,43,Male,IT,Executive,170285,24,5,4,No,Yes,2,1
2402,47,Male,Marketing,Manager,143741,7,5,3,No,No,8,2
2403,39,Male,HR,Manager,162475,17,5,4,No,No,5,4
2404,35,Female,HR,Coordinator,86971,23,5,5,No,No,6,3
2405,50,Male,Marketing,Executive,215102,23,1,5,Yes,No,8,2
2406,33,Female,Marketing,Coordinator,103042,17,3,5,No,No,5,2
2407,57,Female,Marketing,Executive,125195,23,2,3,Yes,No,9,2
2408,56,Female,Marketing,Executive,168663,18,4,4,No,No,1,2
2409,33,Male,Operations,Coordinator,157144,6,5,5,No,No,5,1
2410,28,Female,IT,Executive,42996,24,5,4,No,No,5,1
2411,50,Male,HR,Analyst,82485,19,3,2,No,No,1,2
2412,32,Female,Finance,Executive,77830,5,3,5,Yes,No,6,4
2413,54,Female,HR,Executive,64370,24,1,5,No,Yes,8,2
2414,27,Female,HR,Coordinator,87572,10,1,3,No,No,9,3
2415,36,Female,Sales,Manager,240080,4,1,4,No,No,3,2
2416,53,Female,Marketing,Specialist,59098,11,4,3,Yes,No,4,1
2417,32,Male,Marketing,Executive,222633,0,1,3,Yes,No,5,3
2418,44,Female,Marketing,Specialist,32196,18,5,4,No,No,0,4
2419,47,Female,Sales,Executive,172163,10,1,2,No,No,7,2
2420,55,Male,IT,Coordinator,241648,14,4,4,No,No,8,3
2421,55,Male,IT,Coordinator,226326,24,1,2,No,No,0,2
2422,50,Male,Finance,Executive,79262,15,1,3,No,Yes,3,4
2423,25,Female,IT,Coordinator,167095,2,5,2,No,Yes,5,4
2424,38,Female,IT,Coordinator,50543,10,5,2,Yes,No,9,3
2425,56,Female,Marketing,Executive,221101,10,5,2,No,Yes,0,4
2426,34,Female,Operations,Manager,132171,9,1,5,Yes,No,2,3
2427,36,Female,HR,Executive,203409,1,5,5,No,No,6,4
2428,50,Female,IT,Manager,201481,19,3,3,Yes,No,7,1
2429,50,Male,IT,Coordinator,100540,4,2,4,No,No,7,3
2430,32,Male,Sales,Manager,171035,22,2,2,No,No,4,2
2431,53,Female,Finance,Coordinator,174868,22,5,5,No,No,0,3
2432,23,Female,Operations,Manager,70972,24,4,4,Yes,Yes,0,4
2433,35,Female,Sales,Manager,102613,7,5,2,Yes,Yes,7,4
2434,41,Female,Marketing,Executive,125384,12,5,4,No,No,4,4
2435,43,Female,HR,Manager,108062,14,1,1,No,No,8,2
2436,32,Male,Finance,Coordinator,33261,1,4,2,No,No,0,2
2437,48,Male,Sales,Executive,47046,11,5,4,Yes,No,1,4
2438,24,Female,IT,Manager,43397,23,3,2,No,Yes,3,1
2439,38,Male,IT,Executive,221508,7,2,2,No,No,9,3
2440,49,Female,Finance,Specialist,120805,20,3,1,No,No,6,4
2441,50,Female,IT,Executive,55757,18,3,4,No,Yes,3,1
2442,42,Female,Sales,Specialist,176371,24,3,3,No,Yes,7,2
2443,37,Male,Sales,Specialist,162974,22,4,5,No,No,6,4
2444,58,Male,IT,Executive,148859,0,4,2,No,No,4,3
2445,41,Female,IT,Coordinator,72399,7,4,2,No,No,6,3
2446,27,Male,Marketing,Coordinator,78330,9,2,2,Yes,No,7,2
2447,40,Male,HR,Coordinator,207380,12,1,2,No,No,2,4
2448,26,Female,Finance,Analyst,164918,4,5,5,No,Yes,2,4
2449,24,Male,Sales,Specialist,173431,21,5,3,Yes,No,1,4
2450,22,Male,Finance,Executive,210448,8,1,1,No,No,3,1
2451,59,Female,Marketing,Coordinator,98056,9,5,3,No,No,3,1
2452,36,Female,Sales,Coordinator,70832,13,3,5,No,Yes,3,4
2453,55,Male,Marketing,Executive,181170,23,2,4,No,No,1,3
2454,56,Female,Marketing,Specialist,147095,10,5,1,No,No,6,1
2455,46,Male,Operations,Executive,134987,13,2,1,No,No,9,3
2456,45,Female,IT,Analyst,211034,2,1,4,No,Yes,2,1
2457,33,Female,Operations,Analyst,118672,20,5,2,No,No,9,2
2458,39,Female,Finance,Executive,65885,15,2,5,No,No,0,2
2459,36,Female,Finance,Specialist,51157,19,3,4,No,Yes,1,2
2460,37,Male,IT,Coordinator,209444,16,3,3,No,No,4,3
2461,48,Female,Operations,Analyst,49674,4,1,3,Yes,No,8,3
2462,29,Female,Finance,Analyst,62357,6,4,4,No,No,3,4
2463,46,Female,Operations,Specialist,42578,16,5,5,Yes,No,5,4
2464,38,Male,IT,Analyst,158457,19,3,1,No,No,2,2
2465,50,Male,Sales,Analyst,163323,21,3,1,No,No,8,2
2466,29,Female,Marketing,Specialist,240121,10,1,2,No,Yes,1,1
2467,36,Female,Marketing,Executive,198501,11,3,5,No,No,7,2
2468,48,Female,Operations,Coordinator,207943,24,5,3,Yes,No,2,2
2469,28,Female,Finance,Coordinator,247598,23,1,3,Yes,No,7,2
2470,24,Female,Operations,Analyst,186571,1,2,2,No,No,2,3
2471,50,Female,Operations,Coordinator,167493,18,1,3,No,No,3,3
2472,45,Male,HR,Executive,213276,4,5,2,Yes,No,7,2
2473,24,Female,Marketing,Analyst,185663,10,5,2,Yes,No,9,1
2474,41,Female,IT,Coordinator,222012,22,2,4,No,No,3,1
2475,36,Female,Operations,Manager,247443,18,1,1,Yes,No,8,4
2476,46,Female,HR,Manager,133229,6,5,5,No,No,8,2
2477,51,Female,HR,Manager,173274,20,5,5,No,No,5,3
2478,35,Female,Marketing,Manager,153981,21,2,1,No,Yes,0,2
2479,28,Male,Marketing,Manager,180362,5,4,5,Yes,No,8,1
2480,38,Male,Marketing,Analyst,179202,10,1,3,Yes,No,8,3
2481,41,Male,IT,Specialist,67077,13,5,3,No,Yes,6,3
2482,57,Male,HR,Specialist,145136,3,3,5,No,No,8,3
2483,30,Male,Finance,Analyst,180468,7,2,4,No,No,7,4
2484,59,Male,IT,Analyst,221920,8,4,5,No,No,8,2
2485,43,Female,Sales,Executive,244560,1,4,2,Yes,No,8,2
2486,23,Female,Operations,Specialist,90530,24,2,2,No,No,6,2
2487,45,Female,Marketing,Manager,225346,10,4,1,No,No,5,1
2488,29,Female,HR,Analyst,148179,19,5,3,Yes,Yes,1,3
2489,32,Female,Operations,Manager,57122,21,4,4,No,Yes,6,3
2490,34,Female,IT,Specialist,59381,6,1,5,No,No,0,1
2491,38,Male,Sales,Coordinator,206507,3,3,2,No,No,5,4
2492,29,Female,IT,Coordinator,135614,23,5,3,No,No,5,1
2493,42,Male,IT,Analyst,184339,13,2,3,No,No,6,3
2494,39,Male,Finance,Executive,143271,23,3,4,No,No,1,4
2495,51,Female,Operations,Manager,223050,0,5,4,No,No,3,4
2496,39,Female,Finance,Analyst,168160,23,3,4,No,No,1,3
2497,52,Female,IT,Executive,127354,11,4,4,No,No,3,1
2498,59,Female,Sales,Manager,157728,18,2,2,No,No,2,2
2499,53,Female,HR,Specialist,42822,4,2,4,Yes,No,1,2
2500,32,Female,HR,Coordinator,211288,7,1,3,No,No,1,2
2501,46,Female,Operations,Executive,197661,10,4,3,Yes,No,2,1
2502,54,Male,Marketing,Manager,226334,21,1,5,No,No,9,3
2503,59,Female,Marketing,Analyst,218983,3,1,3,Yes,No,3,1
2504,29,Female,HR,Manager,162508,14,4,3,No,Yes,6,2
2505,32,Male,IT,Analyst,222926,19,5,2,No,No,3,2
2506,43,Female,IT,Coordinator,222960,11,1,3,No,No,6,2
2507,45,Female,Finance,Coordinator,141201,19,3,1,No,No,3,1
2508,38,Male,Operations,Manager,57281,21,5,3,No,No,2,1
2509,33,Female,Finance,Manager,118017,22,4,5,Yes,No,7,2
2510,53,Female,Marketing,Analyst,126005,20,2,5,Yes,No,2,4
2511,36,Female,HR,Analyst,114403,9,5,4,Yes,No,7,2
2512,37,Female,IT,Executive,136023,23,1,2,No,No,1,3
2513,43,Female,HR,Executive,215024,15,3,5,No,No,2,1
2514,49,Female,Sales,Executive,52766,22,4,1,No,Yes,3,4
2515,41,Male,HR,Manager,182285,7,2,1,No,Yes,2,4
2516,54,Female,Sales,Executive,123891,19,3,4,No,Yes,5,3
2517,31,Female,Finance,Manager,92239,7,2,2,No,No,8,2
2518,53,Male,Finance,Coordinator,183609,5,4,2,No,Yes,9,2
2519,54,Male,Marketing,Specialist,163866,2,5,3,No,No,7,2
2520,23,Female,HR,Coordinator,220276,7,1,1,No,No,3,3
2521,54,Male,HR,Manager,193396,22,4,1,Yes,No,1,1
2522,54,Female,Sales,Manager,86764,9,3,1,Yes,Yes,9,1
2523,34,Female,Finance,Specialist,60858,4,5,1,Yes,No,0,3
2524,51,Male,Sales,Analyst,72850,10,2,5,No,No,3,1
2525,54,Female,Finance,Analyst,174090,3,5,2,No,No,4,3
2526,34,Female,Sales,Analyst,157171,16,5,3,No,Yes,1,3
2527,47,Male,Finance,Executive,113017,2,3,5,No,No,2,4
2528,43,Male,Sales,Analyst,80790,17,1,2,No,No,3,4
2529,23,Male,Finance,Executive,111120,7,5,4,No,No,2,1
2530,59,Male,Operations,Executive,39850,23,5,1,No,No,7,4
2531,47,Female,Sales,Analyst,136759,11,1,3,Yes,No,1,1
2532,36,Male,HR,Analyst,207047,20,1,2,No,No,8,3
2533,55,Male,Marketing,Specialist,226582,15,2,4,No,No,5,1
2534,32,Male,Operations,Specialist,95696,13,2,1,Yes,No,0,4
2535,24,Male,Operations,Executive,186904,20,1,4,No,Yes,7,1
2536,27,Male,Sales,Specialist,117826,15,4,4,Yes,No,9,4
2537,30,Female,Marketing,Executive,185958,3,1,5,No,No,5,3
2538,27,Male,HR,Manager,169490,0,2,4,No,Yes,3,2
2539,30,Female,Operations,Executive,153152,0,3,5,No,No,5,3
2540,52,Male,HR,Executive,37081,21,3,5,No,No,1,4
2541,53,Male,Finance,Specialist,132716,14,5,4,No,Yes,0,1
2542,33,Male,Marketing,Manager,171186,19,3,2,No,No,5,4
2543,29,Male,IT,Coordinator,48722,19,2,4,No,No,7,4
2544,29,Male,Finance,Coordinator,117508,2,3,4,No,No,4,2
2545,49,Male,Marketing,Coordinator,159752,13,4,2,No,Yes,7,1
2546,41,Male,Sales,Manager,47985,8,1,1,No,No,2,4
2547,28,Male,Sales,Analyst,166960,18,1,3,No,Yes,5,3
2548,32,Female,HR,Manager,230326,7,2,1,No,No,0,3
2549,41,Male,Operations,Specialist,150234,1,5,4,Yes,No,2,4
2550,37,Female,IT,Executive,113845,3,1,1,No,No,3,4
2551,25,Male,Sales,Executive,153446,0,3,3,No,Yes,4,4
2552,27,Female,Marketing,Specialist,180371,10,4,1,No,No,2,4
2553,43,Male,Operations,Specialist,217122,4,5,3,No,No,7,3
2554,47,Male,Operations,Executive,136747,1,5,1,Yes,No,4,2
2555,24,Male,Marketing,Analyst,52036,12,5,5,Yes,No,6,4
2556,35,Female,Operations,Analyst,246493,16,1,4,No,No,4,1
2557,32,Female,Sales,Analyst,59346,16,5,3,No,No,7,2
2558,39,Female,Marketing,Specialist,143507,17,2,4,No,No,0,3
2559,33,Female,Marketing,Executive,144673,20,3,5,Yes,No,2,4
2560,44,Male,HR,Executive,56691,8,4,1,No,No,2,4
2561,33,Male,IT,Executive,135578,5,3,4,Yes,Yes,9,4
2562,34,Male,HR,Manager,47986,19,2,1,No,No,9,4
2563,46,Female,IT,Manager,188918,2,2,1,Yes,No,2,1
2564,40,Male,Marketing,Coordinator,79665,7,3,4,No,No,5,4
2565,57,Female,Operations,Manager,143408,2,1,3,No,No,8,3
2566,29,Female,IT,Analyst,202473,0,2,3,No,No,5,1
2567,50,Female,Marketing,Analyst,103728,19,5,4,No,No,4,2
2568,53,Female,Marketing,Analyst,80054,12,4,3,Yes,No,0,2
2569,39,Female,HR,Analyst,199559,20,4,2,No,No,1,2
2570,27,Male,HR,Coordinator,170484,4,2,1,No,No,0,4
2571,39,Female,Operations,Analyst,111499,15,5,4,Yes,No,5,2
2572,40,Female,Finance,Specialist,212545,20,3,5,No,No,2,1
2573,43,Male,Sales,Specialist,129159,23,4,4,No,No,4,1
2574,58,Female,Finance,Specialist,96553,15,5,4,Yes,No,5,2
2575,53,Female,Finance,Manager,35279,23,5,1,Yes,No,4,2
2576,24,Male,Operations,Executive,237020,11,1,5,Yes,Yes,2,1
2577,49,Male,IT,Coordinator,37712,12,2,1,No,No,1,3
2578,31,Male,Operations,Specialist,45817,3,5,3,No,No,1,2
2579,56,Female,Operations,Specialist,214904,8,3,4,Yes,No,1,1
2580,50,Male,Marketing,Analyst,123616,15,4,1,No,No,9,2
2581,36,Male,Marketing,Specialist,217296,0,1,2,No,No,3,1
2582,54,Male,Marketing,Analyst,167696,4,3,4,No,No,3,4
2583,28,Female,Sales,Analyst,190198,20,4,3,No,No,2,2
2584,33,Male,IT,Executive,243187,4,2,1,Yes,No,7,2
2585,51,Female,IT,Manager,110667,23,3,1,No,No,3,3
2586,42,Female,Marketing,Analyst,198534,24,4,2,No,Yes,7,3
2587,52,Male,Finance,Analyst,219748,18,1,3,Yes,No,2,3
2588,45,Female,Sales,Executive,207887,8,4,2,Yes,No,1,3
2589,41,Female,Finance,Analyst,249983,7,5,4,No,No,7,2
2590,58,Male,HR,Coordinator,56093,18,1,5,No,No,5,2
2591,25,Female,IT,Manager,141030,17,3,1,No,No,1,3
2592,49,Male,IT,Coordinator,147385,14,2,2,No,No,6,3
2593,41,Female,Finance,Specialist,193597,3,1,1,No,No,9,2
2594,45,Female,Sales,Manager,59030,14,1,1,No,No,6,4
2595,53,Male,IT,Specialist,74067,12,1,2,Yes,No,3,1
2596,57,Male,Finance,Analyst,166279,17,4,1,Yes,No,7,3
2597,55,Female,Operations,Executive,106433,19,5,3,No,No,2,1
2598,57,Female,Operations,Coordinator,56639,4,2,3,No,No,8,4
2599,23,Male,Sales,Specialist,163864,17,2,5,Yes,No,4,4
2600,36,Female,Finance,Analyst,30420,7,5,3,Yes,No,2,4
2601,55,Female,Operations,Coordinator,49198,0,4,2,Yes,No,8,2
2602,57,Female,Sales,Coordinator,196680,18,4,3,No,No,1,1
2603,27,Female,Marketing,Specialist,207277,22,5,5,No,No,1,4
2604,33,Male,Sales,Analyst,112951,16,5,4,Yes,No,2,3
2605,24,Male,HR,Executive,47875,1,3,4,Yes,No,8,4
2606,39,Male,Marketing,Specialist,100511,18,4,2,Yes,Yes,9,3
2607,42,Male,Finance,Coordinator,121997,15,1,5,Yes,No,2,3
2608,36,Male,Marketing,Coordinator,51331,17,2,3,No,No,4,4
2609,54,Male,Marketing,Manager,46893,1,4,5,Yes,No,8,3
2610,56,Female,Finance,Analyst,225985,5,5,1,No,No,9,3
2611,47,Male,Finance,Manager,48243,6,1,5,No,No,5,2
2612,29,Female,Operations,Executive,45535,5,3,3,No,No,5,1
2613,57,Female,HR,Specialist,224275,5,3,2,Yes,No,0,2
2614,51,Female,Finance,Coordinator,231669,8,1,1,Yes,No,1,2
2615,44,Male,IT,Analyst,97394,7,1,5,Yes,No,8,2
2616,35,Female,IT,Coordinator,186561,23,5,4,No,No,7,1
2617,35,Male,HR,Manager,109214,21,5,3,No,Yes,1,1
2618,23,Female,Sales,Manager,150295,20,2,2,Yes,No,4,4
2619,58,Female,Sales,Specialist,130369,8,2,3,No,No,4,2
2620,26,Male,IT,Analyst,142695,11,3,5,Yes,No,5,1
2621,59,Female,Finance,Analyst,245958,17,1,2,Yes,No,3,4
2622,35,Female,HR,Specialist,43346,22,3,4,No,No,8,2
2623,46,Female,Sales,Manager,209077,5,5,1,Yes,No,4,2
2624,41,Female,Sales,Manager,167845,22,4,5,No,No,3,3
2625,23,Male,Marketing,Manager,152580,3,5,2,No,No,8,1
2626,27,Female,IT,Coordinator,105324,24,4,1,No,No,1,3
2627,38,Female,Finance,Executive,193415,6,1,2,No,No,1,2
2628,46,Male,HR,Manager,132746,17,1,5,No,Yes,2,2
2629,49,Female,Sales,Executive,104783,19,1,2,No,Yes,9,2
2630,23,Female,Marketing,Executive,207035,4,2,4,No,No,3,4
2631,56,Female,IT,Analyst,203055,17,2,2,Yes,No,9,3
2632,58,Female,IT,Specialist,197044,9,4,5,No,No,8,3
2633,26,Male,HR,Coordinator,46959,7,3,2,No,No,4,2
2634,22,Female,Sales,Executive,119343,0,3,1,No,No,1,3
2635,33,Male,HR,Coordinator,195205,14,4,1,No,No,2,2
2636,57,Female,HR,Analyst,81150,2,2,3,Yes,No,7,2
2637,44,Female,Operations,Manager,51734,14,5,3,Yes,No,5,3
2638,52,Female,Marketing,Executive,249436,13,4,4,Yes,No,4,1
2639,32,Male,IT,Specialist,47400,0,3,1,No,No,3,2
2640,31,Female,Operations,Analyst,181074,20,4,3,No,No,3,2
2641,24,Female,Finance,Coordinator,128329,7,4,2,No,No,7,3
2642,35,Male,IT,Manager,154438,6,1,4,No,No,5,3
2643,37,Male,IT,Coordinator,197564,8,2,5,No,No,4,3
2644,31,Male,Marketing,Specialist,127753,17,1,3,No,No,4,2
2645,50,Male,Finance,Executive,138863,11,2,3,No,No,5,1
2646,31,Female,Sales,Specialist,191947,7,4,1,Yes,No,2,1
2647,33,Female,Finance,Coordinator,186118,7,2,4,No,Yes,6,1
2648,51,Female,Sales,Coordinator,184736,5,3,1,Yes,No,0,2
2649,22,Female,Finance,Specialist,185525,2,1,1,Yes,No,4,3
2650,26,Male,HR,Specialist,34746,1,4,4,No,No,5,1
2651,41,Female,Finance,Specialist,153765,13,3,2,No,No,1,1
2652,29,Female,Operations,Manager,174289,7,2,3,No,No,1,1
2653,33,Female,Operations,Coordinator,93184,5,2,1,No,No,8,2
2654,22,Female,Marketing,Analyst,118898,3,3,3,No,No,1,3
2655,41,Male,Sales,Manager,71835,4,2,4,Yes,No,2,4
2656,49,Female,IT,Manager,39133,20,1,2,No,No,0,3
2657,58,Female,Marketing,Manager,131345,12,5,5,No,No,8,3
2658,58,Female,Operations,Analyst,70533,8,2,2,Yes,No,0,3
2659,33,Male,Operations,Specialist,166476,12,4,4,No,No,3,1
2660,58,Male,Sales,Coordinator,194411,8,2,2,Yes,No,6,3
2661,49,Female,Operations,Executive,58725,23,4,5,Yes,Yes,1,1
2662,36,Female,Operations,Executive,235404,23,2,1,Yes,No,7,2
2663,27,Female,Sales,Coordinator,206452,15,2,2,Yes,No,7,4
2664,41,Male,Operations,Analyst,209145,11,4,4,No,No,2,2
2665,35,Female,IT,Executive,221945,1,1,2,No,No,3,2
2666,23,Female,HR,Manager,247972,18,5,5,No,No,6,4
2667,30,Female,Marketing,Executive,157240,15,5,4,No,No,4,3
2668,58,Male,IT,Coordinator,202413,23,1,2,No,No,4,3
2669,41,Female,IT,Manager,31236,12,2,4,Yes,No,1,1
2670,47,Female,HR,Executive,97916,4,5,5,No,No,5,3
2671,50,Male,Marketing,Coordinator,135481,22,1,1,Yes,No,3,4
2672,22,Male,IT,Analyst,158357,23,1,5,No,No,4,2
2673,56,Female,Operations,Coordinator,44538,5,5,1,No,No,4,3
2674,27,Male,HR,Analyst,173043,20,4,3,No,No,1,1
2675,58,Female,Marketing,Manager,129821,23,3,5,No,Yes,7,2
2676,26,Male,Finance,Coordinator,244525,16,4,1,No,No,0,2
2677,54,Male,Sales,Specialist,68655,16,2,3,Yes,No,1,1
2678,35,Female,Operations,Specialist,238094,16,4,3,Yes,No,6,2
2679,33,Female,HR,Specialist,90784,2,3,3,No,No,6,1
2680,41,Female,Sales,Specialist,152547,12,3,4,No,No,1,1
2681,45,Male,Finance,Specialist,148177,11,1,5,No,No,0,4
2682,55,Female,IT,Analyst,222361,5,2,5,No,No,9,4
2683,46,Female,IT,Coordinator,198482,21,1,5,No,No,0,3
2684,50,Female,Marketing,Manager,120982,20,4,5,No,No,0,4
2685,52,Female,HR,Specialist,212374,12,4,4,No,No,5,2
2686,44,Female,HR,Specialist,182775,13,5,5,Yes,No,9,3
2687,59,Male,Marketing,Manager,74191,6,1,1,No,No,6,3
2688,41,Female,Sales,Manager,84112,4,1,3,No,No,1,1
2689,44,Female,IT,Specialist,41399,13,1,4,No,No,5,4
2690,37,Male,IT,Analyst,134365,17,1,4,Yes,No,3,1
2691,29,Female,HR,Manager,42685,3,3,5,No,No,8,3
2692,42,Female,HR,Coordinator,117777,0,5,3,No,No,7,1
2693,22,Female,Marketing,Coordinator,34487,6,2,1,No,No,7,2
2694,29,Female,Finance,Analyst,42018,19,2,3,No,No,1,2
2695,50,Female,Sales,Executive,191897,12,2,2,No,No,4,3
2696,53,Male,Operations,Analyst,168822,3,3,3,No,No,1,2
2697,59,Male,Finance,Specialist,220028,12,5,1,Yes,No,2,4
2698,26,Male,Finance,Executive,211301,3,5,1,Yes,No,7,3
2699,43,Female,HR,Specialist,113220,2,3,1,Yes,No,4,4
2700,55,Male,HR,Coordinator,73118,7,1,4,No,No,3,2
2701,22,Female,HR,Manager,89615,19,4,4,No,No,4,1
2702,47,Female,Finance,Specialist,109946,7,1,2,Yes,Yes,7,4
2703,31,Female,Sales,Coordinator,151869,24,2,3,No,No,9,4
2704,51,Male,HR,Analyst,218362,16,1,5,No,No,6,2
2705,39,Male,IT,Specialist,45105,14,3,2,No,No,5,4
2706,38,Male,Sales,Coordinator,179985,3,2,5,No,No,1,4
2707,47,Female,IT,Manager,131564,5,4,5,No,No,9,1
2708,29,Male,Sales,Specialist,210587,23,2,2,Yes,Yes,4,3
2709,33,Female,HR,Coordinator,77342,21,1,3,No,No,9,2
2710,48,Male,Operations,Specialist,142016,5,5,5,Yes,No,8,1
2711,29,Male,Marketing,Manager,213256,9,5,4,No,No,8,1
2712,46,Female,HR,Specialist,244319,3,5,4,Yes,No,8,3
2713,25,Female,Finance,Specialist,90506,8,2,2,Yes,No,2,3
2714,54,Male,Operations,Coordinator,54967,15,5,5,Yes,No,8,2
2715,22,Male,Finance,Executive,66023,6,3,2,No,No,8,2
2716,40,Male,Sales,Specialist,84288,13,4,4,No,No,4,2
2717,52,Female,Finance,Executive,154939,5,5,2,Yes,No,5,1
2718,37,Female,Operations,Analyst,131541,0,3,5,Yes,No,6,4
2719,35,Male,Operations,Specialist,56622,17,3,5,No,No,9,3
2720,26,Male,HR,Executive,75201,11,2,4,Yes,No,9,2
2721,47,Female,IT,Analyst,236105,21,2,1,Yes,No,9,2
2722,49,Male,HR,Coordinator,46350,14,4,1,No,No,5,1
2723,23,Female,Sales,Specialist,84820,0,4,3,No,No,4,2
2724,27,Female,Finance,Coordinator,78709,14,1,4,Yes,No,0,1
2725,30,Female,IT,Analyst,118232,14,4,3,No,No,3,4
2726,54,Female,Marketing,Coordinator,188542,15,2,4,No,No,7,1
2727,46,Female,Operations,Coordinator,191961,20,3,5,No,No,7,3
2728,34,Female,IT,Manager,171296,0,1,4,Yes,No,5,1
2729,30,Male,IT,Analyst,166537,2,4,2,No,No,2,4
2730,34,Female,HR,Coordinator,112418,11,3,3,Yes,No,7,4
2731,52,Female,Marketing,Executive,127739,6,2,4,No,No,6,3
2732,32,Male,Operations,Analyst,85214,4,5,3,Yes,No,8,1
2733,25,Female,Sales,Manager,164016,0,1,4,No,No,2,3
2734,55,Male,Sales,Specialist,54336,0,3,1,No,No,5,4
2735,59,Female,IT,Coordinator,68624,14,2,3,No,No,0,1
2736,25,Male,IT,Executive,95206,7,2,5,Yes,No,7,2
2737,59,Male,Finance,Manager,74764,10,1,5,No,No,1,4
2738,40,Female,Marketing,Analyst,124325,13,1,4,No,No,4,4
2739,27,Female,Operations,Coordinator,75420,24,4,5,Yes,No,5,3
2740,55,Female,IT,Manager,134381,22,4,5,No,No,3,4
2741,39,Female,Finance,Manager,95671,12,1,3,Yes,No,8,3
2742,34,Male,Marketing,Executive,176845,18,1,4,No,No,2,1
2743,44,Male,Operations,Specialist,137596,11,3,3,No,No,1,2
2744,40,Male,Sales,Specialist,56447,21,4,4,Yes,No,2,2
2745,32,Female,Finance,Specialist,165105,18,2,5,Yes,No,4,3
2746,22,Male,Marketing,Analyst,216924,3,4,4,Yes,No,0,2
2747,45,Female,Finance,Manager,50497,3,4,4,No,No,9,2
2748,28,Female,IT,Analyst,109714,2,1,2,No,No,3,4
2749,46,Male,HR,Manager,156892,5,1,4,Yes,No,0,4
2750,42,Female,Sales,Executive,233154,4,4,2,No,No,8,1
2751,36,Male,IT,Executive,235004,10,5,3,Yes,No,2,4
2752,22,Female,IT,Analyst,182050,24,5,2,No,No,1,4
2753,33,Male,Marketing,Analyst,173954,8,4,3,No,Yes,4,4
2754,28,Female,Finance,Executive,178017,2,5,4,No,No,0,4
2755,36,Male,Sales,Coordinator,248392,8,4,3,Yes,Yes,9,2
2756,42,Male,IT,Specialist,217557,11,1,5,No,No,6,2
2757,40,Female,Marketing,Specialist,229922,2,1,4,No,No,8,2
2758,50,Female,Sales,Executive,89870,19,1,2,No,No,0,4
2759,46,Male,Finance,Specialist,179667,16,2,1,No,No,7,2
2760,54,Female,IT,Coordinator,245363,20,1,4,No,No,7,1
2761,53,Female,Operations,Coordinator,127847,11,1,5,No,No,6,1
2762,56,Female,IT,Manager,225110,24,4,3,No,No,9,4
2763,59,Male,IT,Analyst,217198,17,5,2,No,No,3,2
2764,47,Male,Sales,Specialist,126134,3,5,2,No,No,6,1
2765,32,Female,Sales,Coordinator,196521,9,1,5,No,No,1,3
2766,56,Female,Sales,Analyst,131110,17,1,5,No,No,5,4
2767,29,Male,Sales,Analyst,179711,7,1,4,No,No,4,1
2768,35,Female,Marketing,Manager,206442,8,4,1,Yes,No,4,1
2769,31,Male,HR,Analyst,235700,18,4,1,Yes,Yes,7,1
2770,23,Female,Marketing,Analyst,101918,12,4,3,No,No,0,3
2771,30,Female,IT,Executive,203782,24,5,2,Yes,No,7,3
2772,24,Female,Marketing,Manager,215123,5,2,4,No,No,3,3
2773,42,Male,Finance,Manager,221711,21,5,2,No,No,9,1
2774,47,Male,Operations,Specialist,33159,6,4,4,No,Yes,5,3
2775,29,Male,Sales,Analyst,101192,20,3,5,No,No,5,4
2776,23,Male,Finance,Specialist,96988,5,2,3,No,No,0,3
2777,27,Female,Operations,Coordinator,137739,10,1,5,No,No,7,4
2778,49,Female,Finance,Analyst,48706,16,5,2,Yes,Yes,3,1
2779,50,Male,IT,Coordinator,170934,18,2,3,No,No,8,2
2780,47,Female,Sales,Executive,40219,24,3,4,No,No,6,4
2781,46,Female,Finance,Analyst,119017,11,2,4,Yes,No,3,4
2782,33,Male,IT,Specialist,64536,20,5,3,No,No,0,4
2783,26,Female,Sales,Specialist,101632,20,4,5,Yes,Yes,8,1
2784,55,Female,HR,Analyst,238463,23,1,3,No,No,9,4
2785,58,Male,IT,Specialist,223958,12,4,5,No,No,5,1
2786,36,Female,Marketing,Analyst,138798,17,4,3,No,No,5,4
2787,57,Female,Sales,Manager,241068,6,5,5,No,Yes,0,1
2788,36,Female,Finance,Specialist,63937,24,4,1,No,No,4,2
2789,44,Male,Operations,Analyst,51094,22,4,3,Yes,No,3,1
2790,27,Male,Finance,Analyst,155312,4,5,5,Yes,No,0,1
2791,42,Female,Marketing,Specialist,134894,15,5,2,Yes,No,6,2
2792,44,Female,Marketing,Manager,147118,21,3,2,No,No,3,1
2793,37,Female,Finance,Specialist,188996,3,4,3,Yes,No,2,1
2794,36,Male,Operations,Analyst,113325,22,2,3,No,No,1,4
2795,46,Male,Sales,Manager,161195,0,1,4,No,No,7,1
2796,57,Male,IT,Coordinator,214221,3,1,5,No,Yes,4,4
2797,32,Female,Marketing,Executive,101445,2,5,3,No,No,9,2
